date,open,high,low,close,volume,market cap,average
2017-12-31,5.08,5.32,4.65,5.19,8494970,311117000,4.99
2018-01-01,5.24,5.45,4.86,5.44,6965630,321171000,5.16
2018-01-02,5.44,9.39,5.44,8.63,60766500,333341000,7.42
2018-01-03,8.63,10.26,8.08,8.17,38547600,528988000,9.17
2018-01-04,8.24,9.74,7.83,8.45,34096500,505040000,8.79
2018-01-05,8.42,9.01,6.92,7.56,23812600,515977000,7.96
2018-01-06,7.67,9.26,7.53,8.93,32543100,470099000,8.39
2018-01-07,8.72,11.51,8.46,10.18,38810000,534661000,9.98
2018-01-08,9.94,10.68,8.21,9.07,22421000,609389000,9.45
2018-01-09,8.94,11.33,8.92,10.52,39709700,548042000,10.12
2018-01-10,10.57,10.59,9.01,9.36,18884400,648052000,9.80
2018-01-11,9.26,9.61,7.19,7.93,14125800,567765000,8.40
2018-01-12,7.99,8.39,7.19,7.99,14320900,489645000,7.79
2018-01-13,8.01,8.38,7.71,7.88,11409100,490982000,8.04
2018-01-14,7.83,8.92,7.33,8.47,19130800,491230000,8.12
2018-01-15,8.45,8.56,7.33,7.33,14280800,600868000,7.95
2018-01-16,7.37,7.37,4.47,5.27,12032900,524081000,5.92
2018-01-17,5.29,5.92,3.94,5.48,9660630,375938000,4.93
2018-01-18,5.52,6.07,4.97,5.31,9861930,392688000,5.52
2018-01-19,5.33,5.78,4.95,5.49,11250900,378835000,5.37
2018-01-20,5.55,6.90,5.36,6.65,14322800,395008000,6.13
2018-01-21,6.63,6.81,5.30,5.58,9671770,517208000,6.05
2018-01-22,5.63,5.70,4.40,4.88,10585900,438763000,5.05
2018-01-23,4.86,5.00,4.21,4.67,12975300,378749000,4.61
2018-01-24,4.69,5.00,4.67,4.91,11096400,365291000,4.83
2018-01-25,5.04,5.10,4.66,4.79,8417130,392852000,4.88
2018-01-26,4.76,4.91,4.30,4.65,7589420,372697000,4.61
2018-01-27,4.65,6.04,4.49,5.79,15774200,364656000,5.27
2018-01-28,5.87,6.20,5.43,5.55,29936500,463534000,5.81
2018-01-29,5.55,5.56,4.93,5.13,8850330,438670000,5.24
2018-01-30,5.13,5.15,4.08,4.30,11258100,405467000,4.62
2018-01-31,4.30,4.44,4.05,4.30,4764260,340158000,4.25
2018-02-01,4.33,4.55,3.27,3.70,7184050,342034000,3.91
2018-02-02,3.68,3.68,2.54,3.32,4535680,290409000,3.11
2018-02-03,3.34,3.80,3.07,3.57,3183990,264424000,3.43
2018-02-04,3.59,3.69,2.84,3.08,3626910,284828000,3.26
2018-02-05,3.06,3.12,1.92,2.27,4358980,242193000,2.52
2018-02-06,2.28,2.90,1.73,2.82,6819200,180683000,2.31
2018-02-07,2.81,3.30,2.53,2.58,4393470,222806000,2.92
2018-02-08,2.56,2.93,2.56,2.83,4641160,203111000,2.75
2018-02-09,2.83,3.04,2.67,3.04,433567,224534000,2.85
2018-02-10,3.03,3.13,2.64,2.82,2470310,240474000,2.88
2018-02-11,2.81,2.95,2.36,2.82,3658390,222616000,2.66
2018-02-12,2.84,3.13,2.80,2.99,3045520,225314000,2.96
2018-02-13,3.16,3.21,2.77,2.81,3371000,281419000,2.99
2018-02-14,2.80,2.99,2.80,2.96,4198830,249323000,2.90
