date,open,high,low,close,volume,market cap,average
2016-11-14,0.17,0.20,0.17,0.18,161342,8517350,0.18
2016-11-15,0.18,0.18,0.17,0.17,58217,9193150,0.18
2016-11-16,0.17,0.18,0.15,0.16,52767,8693750,0.17
2016-11-17,0.16,0.18,0.16,0.17,115600,8132700,0.17
2016-11-18,0.17,0.20,0.17,0.17,170258,8663350,0.18
2016-11-19,0.17,0.18,0.17,0.17,20977,8606750,0.17
2016-11-20,0.17,0.17,0.16,0.17,6888,8496450,0.17
2016-11-21,0.17,0.17,0.17,0.17,13977,8550000,0.17
2016-11-22,0.17,0.17,0.17,0.17,30457,8673700,0.17
2016-11-23,0.17,0.17,0.17,0.17,18866,8444150,0.17
2016-11-24,0.17,0.19,0.17,0.17,252878,8350300,0.18
2016-11-25,0.17,0.19,0.17,0.17,148809,8595150,0.18
2016-11-26,0.17,0.19,0.17,0.17,53456,8730400,0.18
2016-11-27,0.17,0.18,0.17,0.17,34618,8706700,0.18
2016-11-28,0.17,0.18,0.17,0.17,92873,8653650,0.17
2016-11-29,0.17,0.17,0.14,0.15,121979,8393050,0.15
2016-11-30,0.15,0.15,0.14,0.14,63418,7498150,0.15
2016-12-01,0.14,0.14,0.14,0.14,62769,7226100,0.14
2016-12-02,0.14,0.15,0.14,0.14,69742,7005950,0.14
2016-12-03,0.14,0.14,0.14,0.14,121437,7099350,0.14
2016-12-04,0.14,0.16,0.14,0.15,109462,7122200,0.15
2016-12-05,0.15,0.15,0.14,0.14,71656,7363500,0.14
2016-12-06,0.14,0.14,0.14,0.14,54376,6948000,0.14
2016-12-07,0.14,0.14,0.13,0.14,51152,6809800,0.14
2016-12-08,0.14,0.14,0.13,0.13,31065,6872400,0.14
2016-12-09,0.13,0.14,0.13,0.13,54783,6720450,0.13
2016-12-10,0.13,0.13,0.12,0.13,37027,6547600,0.13
2016-12-11,0.13,0.13,0.12,0.12,41967,6267600,0.12
2016-12-12,0.12,0.14,0.12,0.13,57019,6104100,0.13
2016-12-13,0.13,0.14,0.13,0.13,30845,6651750,0.13
2016-12-14,0.13,0.13,0.12,0.12,50948,6396500,0.12
2016-12-15,0.12,0.12,0.11,0.11,38086,6050600,0.12
2016-12-16,0.11,0.12,0.11,0.11,49515,5493450,0.11
2016-12-17,0.11,0.12,0.10,0.11,62650,5722250,0.11
2016-12-18,0.11,0.12,0.10,0.12,37746,5292100,0.11
2016-12-19,0.12,0.12,0.11,0.12,55326,5763000,0.11
2016-12-20,0.12,0.12,0.12,0.12,73913,6076800,0.12
2016-12-21,0.12,0.17,0.12,0.17,635204,6043400,0.14
2016-12-22,0.17,0.18,0.15,0.16,544880,8322050,0.17
2016-12-23,0.16,0.16,0.13,0.14,187645,7752950,0.14
2016-12-24,0.14,0.15,0.14,0.15,132934,6977250,0.14
2016-12-25,0.14,0.15,0.14,0.15,239670,7210650,0.15
2016-12-26,0.15,0.18,0.14,0.17,579250,7339250,0.16
2016-12-27,0.17,0.18,0.15,0.16,265268,8330000,0.17
2016-12-28,0.16,0.16,0.15,0.15,118030,7901600,0.15
2016-12-29,0.15,0.15,0.14,0.14,100992,7534400,0.15
2016-12-30,0.14,0.15,0.14,0.15,69464,7179950,0.14
2016-12-31,0.15,0.15,0.14,0.14,61000,7376300,0.15
2017-01-01,0.14,0.15,0.14,0.14,63512,7238150,0.14
2017-01-02,0.14,0.15,0.14,0.15,75921,7092050,0.14
2017-01-03,0.15,0.15,0.14,0.14,90544,7282250,0.14
2017-01-04,0.14,0.14,0.13,0.14,94045,7014700,0.14
2017-01-05,0.14,0.14,0.13,0.13,206224,6839850,0.14
2017-01-06,0.13,0.14,0.13,0.14,54666,6554350,0.14
2017-01-07,0.14,0.14,0.13,0.13,53818,6775250,0.13
2017-01-08,0.13,0.13,0.13,0.13,69033,6416250,0.13
2017-01-09,0.13,0.13,0.12,0.12,90000,6631500,0.13
2017-01-10,0.12,0.14,0.12,0.13,126915,6188050,0.13
2017-01-11,0.13,0.13,0.11,0.12,120522,6698500,0.12
2017-01-12,0.12,0.12,0.11,0.12,59945,5756850,0.12
2017-01-13,0.12,0.12,0.11,0.12,50365,6205300,0.12
2017-01-14,0.12,0.12,0.12,0.12,9262,6066850,0.12
2017-01-15,0.12,0.13,0.12,0.12,6954,6145200,0.12
2017-01-16,0.12,0.12,0.12,0.12,5112,6186500,0.12
2017-01-17,0.12,0.12,0.11,0.12,7960,5983750,0.12
2017-01-18,0.12,0.12,0.12,0.12,7457,5840800,0.12
2017-01-19,0.12,0.12,0.12,0.12,14984,6151750,0.12
2017-01-20,0.12,0.12,0.11,0.12,16255,5829800,0.12
2017-01-21,0.12,0.13,0.11,0.12,15335,5897750,0.12
2017-01-22,0.12,0.12,0.11,0.11,6468,5815300,0.11
2017-01-23,0.11,0.13,0.11,0.13,7175,5720800,0.12
2017-01-24,0.13,0.13,0.11,0.12,7139,6428450,0.12
2017-01-25,0.12,0.13,0.12,0.12,6427,6010600,0.12
2017-01-26,0.12,0.14,0.12,0.13,7694,6215950,0.13
2017-01-27,0.13,0.14,0.13,0.13,9238,6494700,0.13
2017-01-28,0.13,0.14,0.13,0.13,7066,6516700,0.13
2017-01-29,0.14,0.14,0.13,0.14,11695,6904850,0.14
2017-01-30,0.14,0.15,0.14,0.15,9285,7057350,0.15
2017-01-31,0.15,0.15,0.14,0.15,17416,7685650,0.15
2017-02-01,0.15,0.15,0.14,0.15,4496,7351700,0.15
2017-02-02,0.15,0.15,0.13,0.15,2973,7360300,0.14
2017-02-03,0.15,0.15,0.13,0.13,9702,7282500,0.14
