date,open,high,low,close,volume,market cap,average
2017-09-09,0.38,0.42,0.37,0.40,1723970,130275000,0.39
2017-09-10,0.40,0.60,0.40,0.49,24241000,136419000,0.50
2017-09-11,0.50,0.54,0.43,0.46,8713800,170102000,0.49
2017-09-12,0.46,0.49,0.42,0.42,5117500,154960000,0.45
2017-09-13,0.42,0.42,0.35,0.40,3486050,143808000,0.39
2017-09-14,0.40,0.43,0.31,0.31,3020930,134592000,0.37
2017-09-15,0.31,0.37,0.26,0.35,2980950,106014000,0.32
2017-09-16,0.36,0.38,0.34,0.36,1522100,122033000,0.36
2017-09-17,0.36,0.38,0.34,0.37,1393970,122521000,0.36
2017-09-18,0.36,0.44,0.36,0.43,3767800,123987000,0.40
2017-09-19,0.42,0.43,0.39,0.39,1441530,144315000,0.41
2017-09-20,0.39,0.40,0.38,0.38,968362,132598000,0.39
2017-09-21,0.38,0.38,0.32,0.33,1596430,128196000,0.35
2017-09-22,0.33,0.35,0.31,0.34,1159450,111011000,0.33
2017-09-23,0.34,0.36,0.33,0.35,932345,115444000,0.35
2017-09-24,0.35,0.35,0.33,0.34,915894,119217000,0.34
2017-09-25,0.35,0.41,0.34,0.41,2400050,117473000,0.38
2017-09-26,0.41,0.41,0.37,0.38,2015270,138064000,0.39
2017-09-27,0.38,0.45,0.38,0.44,3435760,129729000,0.41
2017-09-28,0.44,0.45,0.41,0.42,4003030,147990000,0.43
2017-09-29,0.42,0.42,0.38,0.40,1794850,142657000,0.40
2017-09-30,0.40,0.41,0.39,0.41,1742710,134448000,0.40
2017-10-01,0.40,0.41,0.39,0.39,1352750,137728000,0.40
2017-10-02,0.39,0.40,0.38,0.38,1274070,132203000,0.39
2017-10-03,0.38,0.39,0.35,0.36,1683960,127992000,0.37
2017-10-04,0.36,0.38,0.35,0.36,1445990,121478000,0.37
2017-10-05,0.36,0.37,0.35,0.36,916245,124113000,0.36
2017-10-06,0.36,0.37,0.34,0.35,1150200,121541000,0.36
2017-10-07,0.35,0.35,0.33,0.34,1188570,119061000,0.34
2017-10-08,0.34,0.34,0.29,0.29,2174650,114254000,0.31
2017-10-09,0.30,0.31,0.27,0.29,2143930,101002000,0.29
2017-10-10,0.29,0.35,0.28,0.33,2210750,98112300,0.32
2017-10-11,0.33,0.37,0.32,0.33,1879520,113261000,0.34
2017-10-12,0.33,0.36,0.32,0.33,2374970,111798000,0.34
2017-10-13,0.34,0.34,0.31,0.33,1736880,114352000,0.33
2017-10-14,0.33,0.36,0.32,0.33,1250580,113757000,0.34
2017-10-15,0.33,0.33,0.31,0.33,809264,110793000,0.32
2017-10-16,0.33,0.33,0.31,0.32,1741720,110632000,0.32
2017-10-17,0.32,0.34,0.31,0.32,1162410,110081000,0.33
2017-10-18,0.33,0.35,0.31,0.34,1328400,111043000,0.33
2017-10-19,0.34,0.35,0.32,0.33,1359060,116134000,0.34
2017-10-20,0.32,0.40,0.32,0.34,4161900,109882000,0.36
2017-10-21,0.34,0.34,0.29,0.31,1671120,115126000,0.32
2017-10-22,0.31,0.32,0.28,0.30,1787080,106865000,0.30
2017-10-23,0.30,0.35,0.28,0.30,4158060,102340000,0.31
2017-10-24,0.30,0.37,0.28,0.33,4614250,101164000,0.33
2017-10-25,0.33,0.33,0.30,0.31,1463440,112776000,0.32
