date,open,high,low,close,volume,market cap,average
2017-11-25,0.07,0.07,0.06,0.07,3164900,45512500,0.07
2017-11-26,0.07,0.07,0.06,0.07,1625240,41691500,0.06
2017-11-27,0.07,0.07,0.06,0.07,3375890,41831000,0.07
2017-11-28,0.07,0.08,0.07,0.07,3771390,43850000,0.07
2017-11-29,0.07,0.08,0.06,0.06,3437910,45970600,0.07
2017-11-30,0.06,0.07,0.06,0.06,2817380,39153300,0.06
2017-12-01,0.06,0.07,0.06,0.06,2468760,40790400,0.06
2017-12-02,0.06,0.07,0.06,0.07,2240470,41218900,0.07
2017-12-03,0.07,0.08,0.07,0.08,3874740,43188600,0.07
2017-12-04,0.08,0.10,0.08,0.10,7771790,49906600,0.09
2017-12-05,0.10,0.12,0.10,0.11,15195300,63042800,0.11
2017-12-06,0.11,0.11,0.09,0.10,9517760,68314600,0.10
2017-12-07,0.10,0.13,0.10,0.12,13564500,65778500,0.11
2017-12-08,0.12,0.13,0.10,0.11,10885800,78705500,0.11
2017-12-09,0.11,0.13,0.11,0.12,8072170,71371500,0.12
2017-12-10,0.13,0.18,0.11,0.16,21094300,80911100,0.14
2017-12-11,0.16,0.21,0.16,0.19,24906100,104678000,0.18
2017-12-12,0.19,0.20,0.16,0.18,17063100,123235000,0.18
2017-12-13,0.18,0.27,0.16,0.26,28625700,113608000,0.22
2017-12-14,0.26,0.29,0.24,0.26,28330000,163557000,0.26
2017-12-15,0.26,0.27,0.21,0.26,16429200,167552000,0.24
2017-12-16,0.25,0.27,0.24,0.26,16147400,163314000,0.25
2017-12-17,0.26,0.30,0.26,0.28,17974300,167680000,0.28
2017-12-18,0.28,0.38,0.26,0.36,35262400,181575000,0.32
2017-12-19,0.36,0.38,0.29,0.31,19799300,227969000,0.33
2017-12-20,0.31,0.32,0.26,0.30,21705800,198763000,0.29
2017-12-21,0.30,0.33,0.27,0.29,16067100,192082000,0.30
2017-12-22,0.29,0.30,0.19,0.25,14081300,188608000,0.24
2017-12-23,0.26,0.33,0.25,0.29,9936340,164024000,0.29
2017-12-24,0.29,0.29,0.24,0.29,5508550,185869000,0.26
2017-12-25,0.29,0.39,0.27,0.33,12432300,184986000,0.33
2017-12-26,0.33,0.38,0.29,0.33,11405100,209773000,0.34
2017-12-27,0.34,0.34,0.30,0.32,7611190,214720000,0.32
2017-12-28,0.32,0.32,0.28,0.30,6840890,204046000,0.30
2017-12-29,0.30,0.37,0.29,0.36,12046300,194754000,0.33
2017-12-30,0.36,0.41,0.32,0.40,19320300,231006000,0.36
2017-12-31,0.40,0.65,0.38,0.60,47903000,254085000,0.51
2018-01-01,0.61,0.89,0.53,0.82,106965000,388658000,0.71
2018-01-02,0.81,0.88,0.65,0.78,56771500,520698000,0.77
2018-01-03,0.78,0.81,0.71,0.77,30318500,500942000,0.76
2018-01-04,0.77,0.90,0.72,0.78,34914100,492256000,0.81
2018-01-05,0.77,0.83,0.65,0.71,32682500,494741000,0.74
2018-01-06,0.71,1.18,0.71,0.99,89019600,456953000,0.95
2018-01-07,0.98,1.05,0.92,0.94,24492400,626839000,0.99
2018-01-08,0.94,0.97,0.78,0.93,30092800,604372000,0.88
2018-01-09,0.93,0.98,0.88,0.89,29940900,595673000,0.93
2018-01-10,0.88,0.88,0.78,0.85,30264900,565717000,0.83
2018-01-11,0.85,0.98,0.70,0.75,33750100,541896000,0.84
2018-01-12,0.75,0.82,0.72,0.77,23359800,482622000,0.77
2018-01-13,0.77,0.80,0.69,0.75,29395400,494454000,0.75
2018-01-14,0.76,0.81,0.66,0.75,27384800,488412000,0.74
2018-01-15,0.75,0.75,0.64,0.64,22469400,482862000,0.70
2018-01-16,0.64,0.64,0.37,0.52,25687200,411559000,0.51
2018-01-17,0.52,0.58,0.34,0.54,24368700,336185000,0.46
2018-01-18,0.55,0.69,0.54,0.61,23603100,353550000,0.61
2018-01-19,0.60,0.65,0.54,0.56,21751300,386966000,0.60
2018-01-20,0.57,0.63,0.55,0.59,21739200,364232000,0.59
2018-01-21,0.59,0.59,0.48,0.50,10738500,378557000,0.54
2018-01-22,0.50,0.51,0.43,0.47,14939000,320449000,0.47
2018-01-23,0.47,0.51,0.43,0.49,13710400,303598000,0.47
2018-01-24,0.49,0.49,0.46,0.47,14439800,312746000,0.48
2018-01-25,0.48,0.50,0.46,0.46,13375700,309677000,0.48
2018-01-26,0.46,0.48,0.42,0.45,12525500,296099000,0.45
2018-01-27,0.45,0.49,0.44,0.49,13011500,287960000,0.47
2018-01-28,0.49,0.52,0.48,0.48,15180900,317475000,0.50
2018-01-29,0.48,0.49,0.45,0.45,12166100,310136000,0.47
2018-01-30,0.45,0.46,0.36,0.39,11177500,290191000,0.41
2018-01-31,0.39,0.50,0.36,0.42,23189500,252506000,0.43
2018-02-01,0.42,0.42,0.32,0.35,10563900,268534000,0.37
2018-02-02,0.35,0.35,0.25,0.32,7737610,225421000,0.30
2018-02-03,0.32,0.36,0.29,0.34,8541000,205344000,0.32
2018-02-04,0.34,0.34,0.25,0.28,8278220,220552000,0.30
2018-02-05,0.28,0.29,0.19,0.20,7329070,180236000,0.24
2018-02-06,0.20,0.30,0.15,0.29,10591300,130633000,0.23
2018-02-07,0.28,0.31,0.25,0.25,9075690,182368000,0.28
2018-02-08,0.25,0.29,0.25,0.28,6574010,161271000,0.27
2018-02-09,0.28,0.31,0.27,0.31,2448460,180649000,0.29
2018-02-10,0.31,0.33,0.27,0.28,3703170,197461000,0.30
2018-02-11,0.28,0.28,0.24,0.25,2358850,178248000,0.26
2018-02-12,0.26,0.31,0.26,0.30,3735380,164395000,0.28
2018-02-13,0.30,0.30,0.26,0.27,3581560,189357000,0.28
2018-02-14,0.27,0.32,0.27,0.31,3652080,175367000,0.30
