date,open,high,low,close,volume,market cap,average
2017-11-20,0.25,0.28,0.25,0.27,1772860,69042900,0.27
2017-11-21,0.27,0.27,0.24,0.27,1583940,73946300,0.25
2017-11-22,0.27,0.27,0.25,0.26,1893560,74990800,0.26
2017-11-23,0.26,0.27,0.24,0.24,2133510,72606000,0.25
2017-11-24,0.24,0.26,0.23,0.26,1884340,65854200,0.24
2017-11-25,0.26,0.26,0.25,0.26,1416020,70996600,0.25
2017-11-26,0.26,0.26,0.24,0.25,1667250,71017500,0.25
2017-11-27,0.24,0.27,0.23,0.25,2216870,67860900,0.25
2017-11-28,0.25,0.30,0.24,0.27,4031420,68064100,0.27
2017-11-29,0.27,0.29,0.23,0.23,3674300,74445000,0.26
2017-11-30,0.23,0.27,0.21,0.26,2991240,64164000,0.24
2017-12-01,0.25,0.34,0.23,0.33,7863330,70670300,0.28
2017-12-02,0.33,0.37,0.31,0.37,7044710,92226400,0.34
2017-12-03,0.37,0.45,0.34,0.44,10074100,102029000,0.40
2017-12-04,0.44,0.50,0.41,0.50,9729420,122912000,0.46
2017-12-05,0.51,0.72,0.44,0.68,25974900,140049000,0.58
2017-12-06,0.68,0.68,0.57,0.59,13177000,189319000,0.63
2017-12-07,0.58,0.64,0.43,0.47,11494900,160161000,0.53
2017-12-08,0.46,0.65,0.46,0.57,13042900,127983000,0.56
2017-12-09,0.57,0.60,0.48,0.55,7636390,157257000,0.54
2017-12-10,0.56,0.56,0.44,0.46,7447170,153976000,0.50
2017-12-11,0.47,0.59,0.46,0.58,10485300,128953000,0.53
2017-12-12,0.58,0.61,0.52,0.58,10869400,160542000,0.57
2017-12-13,0.59,0.59,0.51,0.55,8953480,162817000,0.55
2017-12-14,0.55,0.70,0.51,0.67,17569000,152465000,0.60
2017-12-15,0.67,0.91,0.58,0.85,31718200,185592000,0.74
2017-12-16,0.85,0.94,0.75,0.92,20799200,236014000,0.84
2017-12-17,0.94,1.33,0.88,1.25,41104100,259819000,1.10
2017-12-18,1.25,1.85,1.10,1.71,142528000,347034000,1.48
2017-12-19,1.71,1.81,1.40,1.46,74583900,472756000,1.60
2017-12-20,1.46,1.58,1.28,1.51,61082900,403682000,1.43
2017-12-21,1.51,1.58,1.33,1.53,57319900,419676000,1.46
2017-12-22,1.53,1.54,0.97,1.26,36469600,424252000,1.26
2017-12-23,1.27,1.58,1.24,1.37,43179100,352385000,1.41
2017-12-24,1.37,1.39,1.15,1.30,24165000,378370000,1.27
2017-12-25,1.31,1.39,1.23,1.37,22799100,361875000,1.31
2017-12-26,1.37,1.49,1.24,1.46,32262400,379553000,1.36
2017-12-27,1.46,2.53,1.41,1.99,136863000,405370000,1.97
2017-12-28,1.99,2.02,1.69,1.87,82967600,550666000,1.85
2017-12-29,1.88,2.41,1.84,2.39,90929400,521207000,2.12
2017-12-30,2.39,2.42,1.94,2.10,94525600,661758000,2.18
2017-12-31,2.07,2.31,2.02,2.28,57486200,574563000,2.17
2018-01-01,2.30,2.46,2.23,2.43,68193900,636456000,2.34
2018-01-02,2.43,2.63,2.23,2.61,121598000,674724000,2.43
2018-01-03,2.61,3.47,2.61,3.47,241740000,722827000,3.04
2018-01-04,3.47,3.93,3.22,3.74,192222000,962175000,3.58
2018-01-05,3.78,4.19,3.19,3.64,192141000,1046450000,3.69
2018-01-06,3.67,4.85,3.64,4.74,178983000,1017310000,4.25
2018-01-07,4.74,4.88,4.55,4.59,121009000,1314190000,4.71
2018-01-08,4.57,4.62,3.72,4.23,117303000,1265540000,4.17
2018-01-09,4.25,4.63,4.19,4.59,128018000,1176920000,4.41
2018-01-10,4.61,6.75,4.16,6.34,271476000,1278870000,5.46
2018-01-11,6.36,7.31,4.97,6.44,288487000,1762480000,6.14
2018-01-12,6.49,6.75,5.74,6.26,158992000,1799210000,6.25
2018-01-13,6.24,6.63,5.21,5.86,194477000,1729740000,5.92
2018-01-14,5.89,6.92,5.82,6.06,211935000,1632920000,6.37
2018-01-15,6.06,6.26,5.57,6.06,134816000,1678810000,5.92
2018-01-16,6.10,6.17,3.74,4.92,173975000,1690070000,4.96
2018-01-17,4.88,5.14,3.44,4.79,127252000,1353590000,4.29
2018-01-18,4.83,6.28,4.54,5.50,167536000,1338430000,5.41
2018-01-19,5.44,6.17,5.25,5.92,114293000,1508380000,5.71
2018-01-20,5.98,8.16,5.97,8.14,252285000,1657350000,7.06
2018-01-21,8.17,8.51,6.99,7.88,207469000,2264110000,7.75
2018-01-22,8.05,9.55,7.61,8.27,393081000,2231640000,8.58
2018-01-23,8.28,8.46,6.70,7.69,214146000,2293920000,7.58
2018-01-24,7.69,8.64,7.31,7.44,230986000,2130040000,7.97
2018-01-25,7.52,8.01,6.87,6.93,161326000,3425390000,7.44
2018-01-26,6.94,7.75,6.04,7.30,188134000,3162870000,6.89
2018-01-27,7.29,7.53,6.81,6.92,115057000,3321160000,7.17
2018-01-28,7.00,7.31,6.64,6.80,128359000,3207930000,6.97
2018-01-29,6.76,6.85,6.36,6.43,103079000,3100270000,6.61
2018-01-30,6.44,6.89,5.42,5.83,132171000,2966510000,6.15
2018-01-31,5.87,6.46,5.63,6.33,120768000,2706700000,6.04
2018-02-01,6.33,6.43,4.80,5.27,103601000,2910600000,5.62
2018-02-02,5.27,5.33,3.57,4.90,96082900,2466510000,4.45
2018-02-03,4.93,5.91,4.44,5.52,84763400,2308390000,5.18
2018-02-04,5.51,5.57,4.26,4.54,69855900,2575760000,4.92
2018-02-05,4.50,4.58,2.94,3.51,84120300,2101630000,3.76
2018-02-06,3.58,4.46,2.63,4.19,111053000,1673400000,3.54
2018-02-07,4.14,4.65,3.67,3.87,77747300,1935680000,4.16
2018-02-08,3.84,4.47,3.84,4.28,72426300,1791710000,4.15
2018-02-09,4.27,4.69,4.06,4.66,24856800,1991670000,4.38
2018-02-10,4.66,5.04,4.15,4.40,51292400,2172710000,4.60
2018-02-11,4.38,4.38,3.74,3.97,44862300,2061420000,4.06
2018-02-12,4.00,4.46,4.00,4.31,29326600,1882270000,4.23
2018-02-13,4.31,4.36,3.96,4.20,37546900,2031340000,4.16
2018-02-14,4.18,5.00,4.18,5.00,56104500,1967590000,4.59
