date,open,high,low,close,volume,market cap,average
2017-09-02,0.80,0.80,0.66,0.70,39333900,2214060000,0.73
2017-09-03,0.70,0.78,0.67,0.74,29504600,1942490000,0.72
2017-09-04,0.74,0.74,0.41,0.57,74601300,2068680000,0.58
2017-09-05,0.54,0.65,0.47,0.61,45817500,1512430000,0.56
2017-09-06,0.61,0.75,0.60,0.74,33093300,1705320000,0.68
2017-09-07,0.74,0.74,0.62,0.65,31377000,2055930000,0.68
2017-09-08,0.65,0.66,0.49,0.54,48691600,1801830000,0.58
2017-09-09,0.53,0.58,0.52,0.56,15317400,1461860000,0.55
2017-09-10,0.56,0.57,0.46,0.50,32733100,1560160000,0.52
2017-09-11,0.50,0.56,0.48,0.56,23660500,1385260000,0.52
2017-09-12,0.56,0.65,0.56,0.59,43345900,1561250000,0.60
2017-09-13,0.59,0.60,0.48,0.56,31807500,1646910000,0.54
2017-09-14,0.57,0.57,0.45,0.45,25946400,1572770000,0.51
2017-09-15,0.45,0.51,0.37,0.48,41983100,1238840000,0.44
2017-09-16,0.48,0.51,0.45,0.49,13452000,1332470000,0.48
2017-09-17,0.48,0.51,0.46,0.50,7574760,1347400000,0.48
2017-09-18,0.50,0.61,0.50,0.61,28609000,1380860000,0.55
2017-09-19,0.61,0.61,0.56,0.57,12972000,1690720000,0.58
2017-09-20,0.56,0.59,0.54,0.57,8802430,1556120000,0.56
2017-09-21,0.57,0.57,0.47,0.50,18553300,1577620000,0.52
2017-09-22,0.50,0.52,0.48,0.51,8860800,1387500000,0.50
2017-09-23,0.51,0.55,0.49,0.54,8486720,1410930000,0.52
2017-09-24,0.54,0.54,0.51,0.52,9199830,1502440000,0.52
2017-09-25,0.52,0.57,0.52,0.56,10506400,1457720000,0.55
2017-09-26,0.56,0.56,0.51,0.52,14671500,1547280000,0.53
2017-09-27,0.51,0.55,0.51,0.55,12188400,1429300000,0.53
2017-09-28,0.55,0.61,0.53,0.60,23776300,1527800000,0.57
2017-09-29,0.60,0.61,0.54,0.58,16689800,1654220000,0.58
2017-09-30,0.58,0.65,0.58,0.62,21825700,1624130000,0.61
2017-10-01,0.62,0.63,0.59,0.61,8576220,1728170000,0.61
2017-10-02,0.62,0.62,0.57,0.58,13928300,1718250000,0.59
2017-10-03,0.58,0.58,0.52,0.56,13709400,1604290000,0.55
2017-10-04,0.56,0.57,0.52,0.55,9152780,1558910000,0.55
2017-10-05,0.55,0.57,0.52,0.54,7592760,1521500000,0.54
2017-10-06,0.54,0.56,0.49,0.50,12478500,1509890000,0.53
2017-10-07,0.50,0.55,0.49,0.54,9848850,1402240000,0.52
2017-10-08,0.53,0.54,0.49,0.50,9637830,1486070000,0.52
2017-10-09,0.50,0.50,0.44,0.47,18097100,1390760000,0.47
2017-10-10,0.47,0.49,0.45,0.48,7401800,1296520000,0.47
2017-10-11,0.48,0.49,0.46,0.48,6996130,1325920000,0.48
2017-10-12,0.48,0.49,0.39,0.41,16792100,1338990000,0.44
2017-10-13,0.41,0.45,0.40,0.44,14821100,1147540000,0.42
2017-10-14,0.44,0.48,0.43,0.46,11493700,1228020000,0.46
2017-10-15,0.46,0.46,0.41,0.44,8256490,1274830000,0.44
2017-10-16,0.44,0.46,0.42,0.45,8128940,1222160000,0.44
2017-10-17,0.45,0.50,0.43,0.47,12590200,1256490000,0.47
2017-10-18,0.47,0.48,0.43,0.45,12433700,1319220000,0.46
2017-10-19,0.46,0.47,0.42,0.43,12250600,1270790000,0.44
2017-10-20,0.43,0.44,0.39,0.40,17771900,1203160000,0.41
2017-10-21,0.40,0.41,0.32,0.39,20120500,1122530000,0.37
2017-10-22,0.39,0.41,0.38,0.39,9322400,1086340000,0.40
2017-10-23,0.39,0.40,0.36,0.39,12380800,1087830000,0.38
2017-10-24,0.39,0.50,0.38,0.45,47178400,1081640000,0.44
2017-10-25,0.46,0.47,0.43,0.44,14379600,1265680000,0.45
2017-10-26,0.44,0.46,0.41,0.42,10747100,1233180000,0.43
2017-10-27,0.42,0.44,0.40,0.42,8963410,1158350000,0.42
2017-10-28,0.42,0.43,0.39,0.40,9075000,1179720000,0.41
2017-10-29,0.40,0.41,0.37,0.40,15972200,1100550000,0.39
2017-10-30,0.40,0.42,0.39,0.41,9124580,1120440000,0.40
2017-10-31,0.41,0.41,0.39,0.39,7839910,1133800000,0.40
2017-11-01,0.39,0.39,0.36,0.36,11944600,1086410000,0.37
