date,open,high,low,close,volume,market cap,average
2014-10-20,0.00,0.00,0.00,0.00,38282,2904680,0.00
2014-10-21,0.00,0.00,0.00,0.00,26101,2919940,0.00
2014-10-22,0.00,0.00,0.00,0.00,19376,2990180,0.00
2014-10-23,0.00,0.00,0.00,0.00,15614,2952570,0.00
2014-10-24,0.00,0.00,0.00,0.00,29512,2804450,0.00
2014-10-25,0.00,0.00,0.00,0.00,13101,2875720,0.00
2014-10-26,0.00,0.00,0.00,0.00,9559,2785750,0.00
2014-10-27,0.00,0.00,0.00,0.00,14396,2859770,0.00
2014-10-28,0.00,0.00,0.00,0.00,73811,2890500,0.00
2014-10-29,0.00,0.00,0.00,0.00,24172,2480090,0.00
2014-10-30,0.00,0.00,0.00,0.00,13179,2518280,0.00
2014-10-31,0.00,0.00,0.00,0.00,10733,2599070,0.00
2014-11-01,0.00,0.00,0.00,0.00,494272,2508800,0.00
2014-11-02,0.00,0.00,0.00,0.00,9242,2306560,0.00
2014-11-03,0.00,0.00,0.00,0.00,15149,2357680,0.00
2014-11-04,0.00,0.00,0.00,0.00,9766,2521800,0.00
2014-11-05,0.00,0.00,0.00,0.00,10617,2543690,0.00
2014-11-06,0.00,0.00,0.00,0.00,13531,2623700,0.00
2014-11-07,0.00,0.00,0.00,0.00,11531,2646700,0.00
2014-11-08,0.00,0.00,0.00,0.00,4483,2531960,0.00
2014-11-09,0.00,0.00,0.00,0.00,12705,6073100,0.00
2014-11-10,0.00,0.00,0.00,0.00,16001,6145080,0.00
2014-11-11,0.00,0.00,0.00,0.00,12534,6298920,0.00
2014-11-12,0.00,0.00,0.00,0.00,15430,6166040,0.00
2014-11-13,0.00,0.00,0.00,0.00,17376,6569220,0.00
2014-11-14,0.00,0.00,0.00,0.00,10411,6286800,0.00
2014-11-15,0.00,0.00,0.00,0.00,5382,6054010,0.00
2014-11-16,0.00,0.00,0.00,0.00,5267,5700640,0.00
2014-11-17,0.00,0.00,0.00,0.00,8443,5771490,0.00
2014-11-18,0.00,0.00,0.00,0.00,16762,5678010,0.00
2014-11-19,0.00,0.00,0.00,0.00,16849,4773240,0.00
2014-11-20,0.00,0.00,0.00,0.00,14782,5475820,0.00
2014-11-21,0.00,0.00,0.00,0.00,10260,5621460,0.00
2014-11-22,0.00,0.00,0.00,0.00,35206,5540550,0.00
2014-11-23,0.00,0.00,0.00,0.00,42071,6407620,0.00
2014-11-24,0.00,0.00,0.00,0.00,13496,7660570,0.00
2014-11-25,0.00,0.00,0.00,0.00,14659,6929320,0.00
2014-11-26,0.00,0.00,0.00,0.00,32114,6729120,0.00
2014-11-27,0.00,0.00,0.00,0.00,544484,7574340,0.00
2014-11-28,0.00,0.00,0.00,0.00,209843,12144700,0.00
2014-11-29,0.00,0.00,0.00,0.00,109351,9956170,0.00
2014-11-30,0.00,0.00,0.00,0.00,61162,8932960,0.00
2014-12-01,0.00,0.00,0.00,0.00,73122,7832720,0.00
2014-12-02,0.00,0.00,0.00,0.00,48024,9003320,0.00
2014-12-03,0.00,0.00,0.00,0.00,23620,8536960,0.00
2014-12-04,0.00,0.00,0.00,0.00,27557,8415700,0.00
2014-12-05,0.00,0.00,0.00,0.00,20562,8414030,0.00
2014-12-06,0.00,0.00,0.00,0.00,31683,8349620,0.00
2014-12-07,0.00,0.00,0.00,0.00,23877,8531720,0.00
2014-12-08,0.00,0.00,0.00,0.00,34383,8258520,0.00
2014-12-09,0.00,0.00,0.00,0.00,32197,8292180,0.00
2014-12-10,0.00,0.00,0.00,0.00,38567,7982180,0.00
2014-12-11,0.00,0.00,0.00,0.00,44075,8608130,0.00
2014-12-12,0.00,0.00,0.00,0.00,29877,9059130,0.00
2014-12-13,0.00,0.00,0.00,0.00,21918,8952690,0.00
2014-12-14,0.00,0.00,0.00,0.00,27160,9006280,0.00
2014-12-15,0.00,0.00,0.00,0.00,43740,8778660,0.00
2014-12-16,0.00,0.00,0.00,0.00,259325,9129480,0.00
2014-12-17,0.00,0.00,0.00,0.00,883715,11572500,0.00
2014-12-18,0.00,0.01,0.00,0.01,1247810,14659400,0.01
2014-12-19,0.01,0.01,0.01,0.01,2205890,21587300,0.01
2014-12-20,0.01,0.01,0.00,0.01,736524,20132800,0.01
2014-12-21,0.01,0.01,0.01,0.01,356552,20903800,0.01
2014-12-22,0.01,0.01,0.01,0.01,329485,21046400,0.01
2014-12-23,0.01,0.01,0.01,0.01,219787,20985200,0.01
2014-12-24,0.01,0.01,0.01,0.01,158568,20514900,0.01
2014-12-25,0.01,0.01,0.01,0.01,244758,18127400,0.01
2014-12-26,0.01,0.01,0.01,0.01,125258,20570100,0.01
2014-12-27,0.01,0.01,0.01,0.01,88666,22017800,0.01
2014-12-28,0.01,0.01,0.01,0.01,117923,21344600,0.01
2014-12-29,0.01,0.01,0.01,0.01,93475,20636400,0.01
